condition,cadence,gait_cycle_duration,gait_speed,step_duration,stride_length,trial_number,feedback,delay,amplitude,pink_noise,side,participant,condition_order,condition_labels,pretest_cadence,pretest_gait_cycle_duration,pretest_gait_speed,pretest_step_duration,pretest_stride_length,cadence_delta,gait_cycle_duration_delta,gait_speed_delta,step_duration_delta,stride_length_delta,cadence_delta_no_trend,gait_speed_delta_no_trend,slength_delta_no_trend,cv_cadence,cv_gait_cycle_duration,cv_gait_speed,cv_step_duration,cv_stride_length,pretest_cv_cadence,pretest_cv_gait_cycle_duration,pretest_cv_gait_speed,pretest_cv_step_duration,pretest_cv_stride_length,cv_cadence_delta,cv_gait_cycle_duration_delta,cv_gait_speed_delta,cv_step_duration_delta,cv_stride_length_delta,cv_cadence_delta_no_trend
D,115.8072021,1.036389803,1.408640156,0.518585526,1.458787258,3,1,2,2,0,total,14,3,"Delay High, Amplitude High",106.3271555,1.128932602,1.195710103,0.564134115,1.34797245,8.915922364,-8.19737144,17.80783259,-8.074071003,8.220851101,7.408990122,13.97762553,6.006868948,0.009002327,0.008992748,0.016099156,0.012917736,0.013835053,0.015573916,0.015706509,0.034108924,0.018718989,0.023525297,-42.1961246,-42.74508619,-52.80075091,-30.99127186,-41.19074033,-41.66630522
D,122.0877129,0.983984375,1.854701214,0.4921875,1.820683902,1,1,2,2,0,total,15,6,"Delay High, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,18.42449464,-15.53173785,37.03459546,-15.53366235,15.83871388,15.86283408,30.35215577,11.93465195,0.034509625,0.035206008,0.063274487,0.036543136,0.03614997,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,36.7479982,36.71928343,22.18147657,20.44774237,6.494620839,37.27781758
D,120.622214,0.995368304,1.833748089,0.498325893,1.823299023,2,1,2,2,0,total,15,6,"Delay High, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,17.00296775,-14.55450618,35.48647386,-14.48022728,16.00509765,14.44130719,28.80403417,12.10103573,0.02215018,0.023042051,0.061355766,0.031725021,0.049474882,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-12.22759521,-10.51832115,18.47647356,4.567028844,45.74863547,-11.69777583
D,NA,NA,NA,NA,NA,3,1,2,2,0,total,15,6,"Delay High, Amplitude High",103.0932944,1.164916088,1.35345473,0.582702546,1.571740432,NA,NA,NA,NA,NA,NA,NA,NA,0.019047976,0.01900368,0.030731645,0.022750077,0.016211193,0.025235927,0.02575058,0.051787299,0.030339411,0.033945348,-24.520403,-26.20096229,-40.65795012,-25.01477122,-52.2432563,-23.99058362
D,113.7270318,1.0554375,1.211150543,0.52734375,1.27602689,1,1,2,2,0,total,16,4,"Delay High, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,2.082507189,-2.059839214,2.734001069,-2.034985318,0.618402441,0.223998842,-2.0469502,-2.158939637,0.022589763,0.02351851,0.045703122,0.024817478,0.025545662,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,12.54641467,13.62339141,15.47195313,6.702351047,10.65776863,13.07623405
D,114.8792793,1.044850852,1.245835756,0.522443182,1.299378814,2,1,2,2,0,total,16,4,"Delay High, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,3.116775927,-3.042235621,5.67612146,-2.945367239,2.459769034,1.258267581,0.895170191,-0.317573044,0.018358075,0.01877983,0.034711325,0.022043356,0.020593024,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-8.536644605,-9.270273724,-12.2995472,-5.22494227,-10.79588835,-8.006825225
D,115.0444632,1.043326823,1.247780169,0.521972656,1.299441897,3,1,2,2,0,total,16,4,"Delay High, Amplitude High",111.4069736,1.077635049,1.178918888,0.538298036,1.268184407,3.265046628,-3.183659102,5.841053333,-3.032777181,2.464743311,1.406538281,1.060102064,-0.312598767,0.019266687,0.019797615,0.038323794,0.02291498,0.023117171,0.020071508,0.020698652,0.039579414,0.023258605,0.023085286,-4.009770068,-4.353117687,-3.172405931,-1.477408777,0.138119726,-3.479950688
D,113.5547677,1.057775298,1.301608159,0.52890625,1.373721068,1,1,2,2,0,total,17,3,"Delay High, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,-0.321267379,0.375988849,-0.961747974,0.344669908,-0.592363676,-1.828199621,-4.791955031,-2.806345829,0.017653924,0.017590326,0.031447397,0.020678389,0.019143311,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-0.073647937,-1.854258041,2.81305975,0.449109211,-1.416783068,0.456171443
D,117.6707375,1.020052083,1.368176894,0.510081845,1.394115579,2,1,2,2,0,total,17,3,"Delay High, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,3.291743871,-3.203698647,4.10341016,-3.226716715,0.883460041,1.784811629,0.273203103,-1.330522113,0.009467463,0.009558886,0.02069808,0.013819966,0.017838164,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,-46.41140174,-46.66591405,-32.33039492,-32.86695235,-8.137960498,-45.88158236
D,118.2014183,1.015327381,1.372204886,0.507886905,1.391091525,3,1,2,2,0,total,17,3,"Delay High, Amplitude High",113.9207579,1.053813078,1.314247912,0.527089531,1.381906983,3.757577148,-3.652042105,4.409896627,-3.643143123,0.664628091,2.250644906,0.57968957,-1.549354063,0.025879419,0.026618763,0.039615425,0.027259452,0.021273809,0.017666935,0.017922658,0.030586967,0.020585936,0.019418428,46.48504968,48.52017209,29.51733517,32.41784314,9.554743566,47.01486906
D,121.2205511,0.990104167,1.231256269,0.495052083,1.216599571,1,1,2,2,0,total,18,2,"Delay High, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,2.023075853,-1.994482158,6.4330362,-1.988431578,4.278463406,0.867719716,3.553573354,2.627841177,0.016894706,0.016836455,0.033251748,0.01821836,0.021895348,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-1.094927573,-1.476722739,8.309491931,-4.973061628,8.379452236,-0.565108194
D,119.7536737,1.002294922,1.176255045,0.501489258,1.176658195,2,1,2,2,0,total,18,2,"Delay High, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,0.788505124,-0.787779575,1.678585471,-0.713984627,0.854966132,-0.366851014,-1.200877374,-0.795656097,0.014488376,0.014448369,0.021886159,0.016858026,0.014423637,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,-15.1820767,-15.45128325,-28.71115342,-12.06856173,-28.60465715,-14.65225732
D,121.9226642,0.984428879,1.24184944,0.492483836,1.219329067,3,1,2,2,0,total,18,2,"Delay High, Amplitude High",118.8167972,1.010253493,1.156836555,0.505095563,1.166683447,2.613996596,-2.556250867,7.348737814,-2.496899121,4.512416841,1.458640459,4.469274968,2.861794613,0.019862134,0.019981604,0.036964126,0.022438968,0.024288485,0.017081739,0.017088809,0.030700678,0.019171785,0.02020249,16.27700428,16.92800598,20.40166149,17.04162336,20.22520491,16.80682366
D,104.2562209,1.151190476,1.252342588,0.575706845,1.441017602,1,1,2,2,0,total,19,2,"Delay High, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-1.378514642,1.392580097,-2.423473882,1.452901648,-1.03449442,-2.533870779,-5.302936727,-2.685116649,0.016716478,0.016940975,0.043977573,0.018070385,0.029985304,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,19.72065692,20.39848183,50.55091221,6.806105065,56.11832905,20.2504763
D,104.868787,1.144568452,1.272638594,0.572098214,1.456212747,2,1,2,2,0,total,19,2,"Delay High, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-0.799055899,0.809336826,-0.842106468,0.816977151,0.009070354,-1.954412036,-3.721569313,-1.641551875,0.012144281,0.012181345,0.02011103,0.01537018,0.013244832,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-13.0246635,-13.4279199,-31.15277389,-9.153620139,-31.0408512,-12.49484412
D,104.482941,1.148809524,1.262688949,0.57436756,1.449909976,3,1,2,2,0,total,19,2,"Delay High, Amplitude High",105.7134969,1.135379408,1.283446581,0.567462178,1.456080675,-1.164048082,1.182874691,-1.617335071,1.216888562,-0.423788286,-2.319404219,-4.496797916,-2.074410515,0.013027947,0.013089944,0.023544688,0.017316042,0.014390204,0.013962902,0.014070755,0.029211097,0.016918869,0.01920678,-6.695993426,-6.97056192,-19.39813832,2.347515073,-25.07747785,-6.166174046
D,115.5793306,1.038512731,1.301126131,0.518865741,1.348460667,1,1,2,2,0,total,20,3,"Delay High, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.690601653,0.679876717,1.46893924,0.682651457,2.157957977,-2.197533895,-2.361267817,-0.056024177,0.016830375,0.016640682,0.057297288,0.020184599,0.050677415,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-1.024119761,-4.563897348,45.96145408,9.372351883,60.21722386,-0.494300381
D,116.4390448,1.030739183,1.328520977,0.515354567,1.367017376,2,1,2,2,0,total,20,3,"Delay High, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,0.048091844,-0.073739326,3.605339316,0.001330105,3.56379468,-1.458840398,-0.224867741,1.349812526,0.011737772,0.011821745,0.022546573,0.015036593,0.016545238,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,-30.97264228,-32.20101981,-42.56393811,-18.52265479,-47.6920419,-30.4428229
D,116.2388389,1.032477679,1.320292357,0.516573661,1.360551541,3,1,2,2,0,total,20,3,"Delay High, Amplitude High",116.383074,1.031499804,1.282290069,0.515347712,1.319976137,-0.123931366,0.094801278,2.963626477,0.23788767,3.073949839,-1.630863608,-0.86658058,0.859967686,0.022445418,0.023846966,0.037921384,0.02014362,0.027668671,0.017004522,0.017436464,0.039255082,0.018454937,0.031630441,31.99676204,36.76491715,-3.397515965,9.150302904,-12.52518197,32.52658142
D,108.4163339,1.107235054,1.29231893,0.553668478,1.428776479,1,1,2,2,0,total,21,5,"Delay High, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,1.514780013,-1.476425626,4.082248549,-1.430234605,2.560165094,-0.695304438,-1.649446932,-0.780536909,0.014440822,0.014541739,0.024812383,0.016363296,0.013961581,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,19.37282574,19.92227426,-3.752113617,0.978664244,-23.00434531,19.90264512
D,109.2855453,1.098307292,1.302347028,0.548828125,1.427613219,2,1,2,2,0,total,21,5,"Delay High, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.328659259,-2.270832396,4.889902886,-2.291964103,2.476664183,0.118574807,-0.841792595,-0.86403782,0.011760978,0.011785781,0.023572067,0.01569085,0.015856221,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-2.779690978,-2.805458038,-8.563332009,-3.171031445,-12.55574016,-2.249871598
D,109.0133293,1.1009375,1.267167409,0.5504375,1.39181735,3,1,2,2,0,total,21,5,"Delay High, Amplitude High",106.7985705,1.123827532,1.241632409,0.561702136,1.393110549,2.073771952,-2.036792214,2.056566808,-2.005446589,-0.092828168,-0.136312499,-3.675128673,-3.433530171,0.010089932,0.01005039,0.028954546,0.016559973,0.024581038,0.012097244,0.01212597,0.025779665,0.016204706,0.018132947,-16.59313477,-17.11681622,12.31544563,2.192367201,35.56008547,-16.06331539
D,118.6689453,1.011376953,1.57123477,0.50546875,1.588031695,1,1,2,2,0,total,22,7,"Delay High, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,5.766055576,-5.467924936,13.20567826,-5.453384353,7.074229263,2.852818916,5.572494358,2.606807411,0.021508077,0.022108132,0.050611675,0.021733509,0.030353629,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,39.40779382,41.61399446,47.48364397,25.52805733,40.08109949,39.9376132
D,118.504851,1.012867647,1.563081609,0.507077206,1.580990563,2,1,2,2,0,total,22,7,"Delay High, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,5.619803271,-5.328591726,12.61825229,-5.152526839,6.599475652,2.70656661,4.98506838,2.132053799,0.009861881,0.009896497,0.023973702,0.010772792,0.017153505,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-36.07875436,-36.60782958,-30.14005305,-37.77867846,-20.8370821,-35.54893498
D,118.5735492,1.012239583,1.566918903,0.505885417,1.583096558,3,1,2,2,0,total,22,7,"Delay High, Amplitude High",112.199462,1.069877026,1.38794696,0.534623843,1.483112889,5.681031907,-5.387296043,12.89472495,-5.375447874,6.741473946,2.767795246,5.261541049,2.274052093,0.014914564,0.014830005,0.028365039,0.019434698,0.0174987,0.015428174,0.015611545,0.034316805,0.017313666,0.021668611,-3.329039457,-5.006164882,-17.34359092,12.25062113,-19.24401739,-2.799220077
D,123.1422766,0.974588816,1.394288866,0.487047697,1.356320274,1,1,2,2,0,total,24,8,"Delay High, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,4.359030936,-4.219907891,11.55912584,-4.156390299,6.881438386,1.094218171,2.975197722,1.850656609,0.030666108,0.031944927,0.059184345,0.031188778,0.034814762,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,43.9940453,44.50484957,31.56516552,34.96534081,16.43325529,44.52386468
D,123.3551447,0.972944079,1.4055909,0.486348684,1.365534196,2,1,2,2,0,total,24,8,"Delay High, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,4.539429653,-4.38154843,12.46341839,-4.29394547,7.607518542,1.274616887,3.879490271,2.576736765,0.02252349,0.023697835,0.045764899,0.021796587,0.030471519,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,5.760027955,7.198619735,1.734107426,-5.67813228,1.907867439,6.289847335
D,124.3224825,0.965460526,1.433399375,0.481866776,1.383064886,3,1,2,2,0,total,24,8,"Delay High, Amplitude High",117.9986777,1.017527541,1.249820537,0.508169192,1.268995154,5.359216635,-5.117012848,14.68841583,-5.175917079,8.98898087,2.09440387,6.104487714,3.958199093,0.010700769,0.01067666,0.030005198,0.016340829,0.024416859,0.021296789,0.022106474,0.044984814,0.023108731,0.029901047,-49.75407325,-51.70346931,-33.29927295,-29.28720853,-18.34112273,-49.22425388
D,116.0548535,1.03422476,1.181459662,0.516616587,1.219704953,1,1,2,2,0,total,25,4,"Delay High, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,4.463962445,-4.280268719,7.956381403,-4.427276712,3.406921701,2.605454098,3.175430133,0.629579623,0.0145093,0.014656461,0.031898214,0.019562021,0.023546576,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,7.733609377,7.761637814,21.16945019,10.88954955,22.96096933,8.263428757
D,115.9416729,1.035300926,1.174160605,0.517853009,1.212050248,2,1,2,2,0,total,25,4,"Delay High, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,4.362085672,-4.180667236,7.289426951,-4.198541862,2.757953704,2.503577325,2.508475681,-0.019388374,0.014121452,0.014263026,0.023521762,0.018287936,0.017362269,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,4.853782995,4.868906753,-10.64957527,3.667253255,-9.33367866,5.383602374
D,115.1151214,1.042679398,1.165718895,0.521527778,1.212610768,3,1,2,2,0,total,25,4,"Delay High, Amplitude High",111.0955882,1.080471859,1.094386128,0.540548149,1.179519642,3.61808538,-3.497773744,6.518062093,-3.518719166,2.805474744,1.759577033,1.737110823,0.028132666,0.011772517,0.011882958,0.023555906,0.015073031,0.016540058,0.013467756,0.013600815,0.026325294,0.017640996,0.019149634,-12.58739237,-12.63054457,-10.51987492,-14.5568028,-13.62729067,-12.05757299
D,124.2514639,0.966026786,1.176611389,0.482834821,1.134495684,1,1,2,2,0,total,26,5,"Delay High, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,1.054976995,-1.049629629,5.296052867,-1.037352246,4.220083073,-1.155107456,-0.435642614,0.87938107,0.017223314,0.017481417,0.037417783,0.019906495,0.026495156,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,7.736080627,8.569901062,7.457195859,-3.593664325,4.53426835,8.265900006
D,123.8659282,0.968940034,1.163453901,0.48433277,1.12538992,2,1,2,2,0,total,26,5,"Delay High, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,0.741416896,-0.751224893,4.118576969,-0.730330066,3.383584976,-1.468667555,-1.613118512,0.042882973,0.011974037,0.012011897,0.030355959,0.017099467,0.025717407,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,-25.09944279,-25.39904123,-12.82310254,-17.18798536,1.46572923,-24.56962341
D,123.1645311,0.974621212,1.15594108,0.486813447,1.124607861,3,1,2,2,0,total,26,5,"Delay High, Amplitude High",122.9543241,0.976274048,1.11743162,0.487896021,1.088557647,0.170963514,-0.169300379,3.446247596,-0.22188628,3.311741376,-2.039120937,-2.285447885,-0.028960627,0.018762387,0.018811281,0.036689573,0.02493964,0.023825151,0.015986579,0.016101532,0.034821105,0.020648534,0.025345905,17.36336216,16.82914017,5.365906682,20.78164968,-5.99999758,17.89318154
D,123.3717617,0.972753906,1.467592312,0.486197917,1.424529439,1,1,2,2,0,total,27,4,"Delay High, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,3.836494097,-3.706014716,3.769447153,-3.735820649,-0.06086045,1.977985751,-1.011504116,-2.838202529,0.011216014,0.011265214,0.035991574,0.016654288,0.031951448,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,-9.205907243,-8.673000533,3.57327123,-2.202182344,15.21754822,-8.676087863
D,124.205955,0.96624349,1.478672433,0.483463542,1.425960112,2,1,2,2,0,total,27,4,"Delay High, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,4.538597289,-4.350487998,4.55289227,-4.277209981,0.039509696,2.680088943,-0.228058999,-2.737832382,0.01254547,0.012529713,0.031188391,0.014639721,0.023851321,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,1.556093534,1.578282709,-10.24889102,-14.03218409,-13.99166863,2.085912914
D,124.3494067,0.965198864,1.486066475,0.482741477,1.431062194,3,1,2,2,0,total,27,4,"Delay High, Amplitude High",118.8134892,1.010191761,1.41428171,0.505066288,1.425396942,4.659334169,-4.453896681,5.075704801,-4.420174383,0.397450832,2.800825823,0.294753532,-2.379891247,0.013298242,0.013210167,0.037069636,0.019793904,0.027391454,0.012353242,0.012335031,0.034749867,0.017029304,0.027731408,7.649813709,7.094717825,6.675619794,16.23436643,-1.22587959,8.179633089
D,130.1668584,0.922145433,1.564214924,0.461328125,1.438757286,1,1,2,2,0,total,28,8,"Delay High, Amplitude High",123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,5.724927401,-5.450767439,15.38658141,-5.423904246,9.172750565,2.460114636,6.802653297,4.141968787,0.027307988,0.028309507,0.054240558,0.030777497,0.033261587,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,40.48567692,42.60256582,40.06427948,33.34227216,31.91443247,41.0154963
D,129.3370847,0.92790625,1.532443186,0.463875,1.419397204,2,1,2,2,0,total,28,8,"Delay High, Amplitude High",123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,5.050963496,-4.860100494,13.0428931,-4.901773726,7.703709592,1.786150731,4.458964986,2.672927815,0.017632754,0.017812025,0.032447375,0.021811639,0.019687722,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-9.288469675,-10.27606141,-16.21180961,-5.501948264,-21.91909922,-8.758650295
D,128.7556499,0.932133152,1.531921658,0.46576087,1.426028329,3,1,2,2,0,total,28,8,"Delay High, Amplitude High",123.1184183,0.975307158,1.355629836,0.487785123,1.31787216,4.578706942,-4.426708616,13.00442183,-4.515154719,8.206878655,1.313894177,4.420493717,3.176096878,0.013374074,0.013434564,0.029488493,0.01665559,0.022694242,0.019438272,0.019852032,0.038725475,0.023081575,0.025214517,-31.19720724,-32.32650441,-23.85246986,-27.8403239,-9.995333244,-30.66738786
D,109.3737249,1.097460938,1.185728805,0.548470052,1.298433251,1,1,2,2,0,total,29,4,"Delay High, Amplitude High",107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,2.021655911,-1.970996545,3.618618146,-2.036599316,1.551164163,0.163147564,-1.162333123,-1.226177915,0.011565291,0.011771887,0.129773063,0.018520343,0.130660046,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,-10.15373696,-9.620433656,93.01185136,4.426133205,110.397407,-9.623917575
D,109.5559936,1.09547526,1.200234178,0.547558594,1.313271446,2,1,2,2,0,total,29,4,"Delay High, Amplitude High",107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,2.191672563,-2.148364166,4.886215508,-2.199396765,2.711667389,0.333164217,0.105264239,-0.065674689,0.014739227,0.014928604,0.040539065,0.017728295,0.03073357,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,14.5033416,14.6155035,-39.70613156,-0.039794341,-50.51078249,15.03316098
D,109.0632088,1.10047433,1.188971941,0.550279018,1.305946596,3,1,2,2,0,total,29,4,"Delay High, Amplitude High",107.2063808,1.119526772,1.144320226,0.55987241,1.278600065,1.73201261,-1.701829959,3.902029723,-1.713496057,2.138786924,-0.126495737,-0.878921546,-0.638555154,0.012312417,0.012374338,0.031395273,0.01695742,0.024911027,0.012872312,0.013024943,0.0672358,0.017735353,0.062101548,-4.349604649,-4.995069844,-53.3057198,-4.386338864,-59.88662451,-3.819785269
D,116.877851,1.027148438,1.490045271,0.51421875,1.525845406,1,1,2,2,0,total,30,2,"Delay High, Amplitude High",109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,7.189527193,-6.723264662,18.0956406,-6.595531369,10.18211805,6.034171055,15.21617776,8.53149582,0.023101554,0.023347176,0.072188713,0.0249501,0.051265913,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,23.85252148,24.57258122,11.0960954,18.08406975,3.493328004,24.38234086
D,116.7603346,1.027951389,1.493512035,0.514279514,1.532686269,2,1,2,2,0,total,30,2,"Delay High, Amplitude High",109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,7.081752047,-6.650347599,18.37040387,-6.584493987,10.67610045,5.92639591,15.49094103,9.025478219,0.019150098,0.019172618,0.073331349,0.021299738,0.057457597,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,2.667895149,2.298561202,12.85457527,0.807601876,15.99282222,3.197714528
D,115.8830948,1.035807292,1.47010197,0.517925347,1.520292469,3,1,2,2,0,total,30,2,"Delay High, Amplitude High",109.0384985,1.101183949,1.261727582,0.550529067,1.384839421,6.277229047,-5.936942449,16.51500614,-5.922252297,9.781137479,5.121872909,13.63554329,8.13051525,0.013705757,0.013705683,0.049415807,0.017137459,0.039882919,0.01865247,0.018741826,0.064978623,0.021129099,0.049535476,-26.52041663,-26.87114242,-23.95067067,-18.89167162,-19.48615023,-25.99059725
D,112.7182864,1.065668403,1.431605149,0.531944444,1.521662103,1,1,2,2,0,total,31,2,"Delay High, Amplitude High",108.921751,1.102119141,1.362861885,0.550784505,1.498878492,3.485562186,-3.307331907,5.044037459,-3.420586663,1.520043894,2.330206049,2.164574614,-0.130578335,0.017258781,0.017682765,0.03662351,0.020226281,0.02406345,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,13.74851354,15.54736623,26.08078146,4.64070185,20.86671411,14.27833292
D,112.9014618,1.063058036,1.455606498,0.531361607,1.544848579,2,1,2,2,0,total,31,2,"Delay High, Amplitude High",108.921751,1.102119141,1.362861885,0.550784505,1.498878492,3.653733739,-3.544181708,6.805136604,-3.526406089,3.066965551,2.498377602,3.925673759,1.416343322,0.014797671,0.014709166,0.0274571,0.019024295,0.018211662,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,-2.472076096,-3.883505169,-5.475673286,-1.577774926,-8.525845444,-1.942256716
D,111.5409709,1.075948661,1.435853339,0.538337054,1.542428287,3,1,2,2,0,total,31,2,"Delay High, Amplitude High",108.921751,1.102119141,1.362861885,0.550784505,1.498878492,2.404680279,-2.374559975,5.355748429,-2.259949438,2.905492022,1.249324142,2.476285584,1.254869793,0.013461807,0.013518501,0.023062354,0.018737226,0.017452126,0.015172753,0.015303477,0.029047655,0.019329267,0.019909079,-11.27643744,-11.66386106,-20.60510818,-3.062926924,-12.34086867,-10.74661806
H,95.99605619,1.251775568,1.113126427,0.625958807,1.390681129,1,1,2,1,0,total,1,2,"Delay High, Amplitude Low",96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,-0.115164095,0.202039608,-1.536296092,0.21739234,-1.369253995,-1.270520232,-4.415758937,-3.019876224,0.021175466,0.021874566,0.022076179,0.025076645,0.019895351,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,2.562625597,5.269854942,-21.69279883,7.041087123,4.97445438,5.878580273
H,97.89359915,1.226233553,1.123688184,0.613527961,1.37608717,2,1,2,1,0,total,1,2,"Delay High, Amplitude Low",96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,1.859247925,-1.842545751,-0.602035895,-1.772813656,-2.40429577,0.703891787,-3.481498741,-4.054917999,0.021585521,0.022262693,0.038276253,0.021393176,0.021634358,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,4.548712583,7.137689622,35.77106091,-8.682010052,14.15003067,7.864667259
H,99.69853872,1.203984375,1.1648773,0.6021875,1.4009801,3,1,2,1,0,total,1,2,"Delay High, Amplitude Low",96.10673664,1.249251585,1.130494165,0.624600972,1.409987438,3.737305211,-3.623546333,3.041425282,-3.588446596,-0.638824013,2.581949074,0.161962437,-2.289446242,0.014943953,0.015057668,0.026624831,0.016315103,0.019745631,0.020646377,0.020779516,0.028191761,0.023427121,0.018952564,-27.61948868,-27.53600112,-5.558113237,-30.35805381,4.184482125,-24.30353401
H,108.5409755,1.105681818,1.283278548,0.552059659,1.416953617,1,1,2,1,0,total,2,7,"Delay High, Amplitude Low",109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,-1.076449173,1.088879564,0.845800182,1.029581056,1.925715975,-3.989685833,-6.787383723,-2.541705877,0.015813025,0.015744808,0.026507487,0.01814823,0.014600938,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,67.62178911,66.22701048,44.34840131,36.40075479,-2.341824151,73.72387908
H,109.373992,1.097230114,1.284119023,0.548224432,1.406641535,2,1,2,1,0,total,2,7,"Delay High, Amplitude Low",109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,-0.317243263,0.316167854,0.911848488,0.327716012,1.183937043,-3.230479923,-6.721335417,-3.283484809,0.009603089,0.009580447,0.020787083,0.012050171,0.016222113,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,1.795005014,1.146299395,13.19753544,-9.431805761,8.501382856,7.897094986
H,109.3974357,1.09702381,1.278884534,0.548177083,1.400398922,3,1,2,1,0,total,2,7,"Delay High, Amplitude Low",109.7220779,1.093771959,1.272515609,0.546433681,1.390182648,-0.295876825,0.297306153,0.500498799,0.319050916,0.7348872,-3.209113485,-7.132685106,-3.732534653,0.012799815,0.012792633,0.022116813,0.013943159,0.019654708,0.009433753,0.009471871,0.018363547,0.01330508,0.014951066,35.68105347,35.05919791,20.4386745,4.795752079,31.46024797,41.78314344
